City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Luderitz,NA,2021-11-29 21:14:52,-26.6481,15.1594,61.5,88,0,12.1
293,Kyren,RU,2021-11-29 21:14:52,51.6828,102.1408,10.4,83,48,2.21
294,Saint George,US,2021-11-29 21:10:14,37.1041,-113.5841,77.47,24,1,1.01
295,Mzimba,MW,2021-11-29 21:14:53,-11.9,33.6,68.22,73,5,11.56
296,Ambilobe,MG,2021-11-29 21:14:53,-13.2,49.05,74.82,83,23,5.95
297,Camana,PE,2021-11-29 21:14:53,-16.6228,-72.7111,69.89,70,53,7.94
298,Labuhan,ID,2021-11-29 21:14:53,-6.8844,112.2051,77.5,85,100,7.16
299,Komsomolskiy,UZ,2021-11-29 21:14:54,40.4272,71.7189,35.02,40,18,1.39
300,Bafoulabe,ML,2021-11-29 21:14:54,13.8065,-10.8321,85.59,17,11,4.7
301,Raudeberg,NO,2021-11-29 21:14:54,61.9875,5.1352,35.38,85,100,14.0
302,Mackenzie,CA,2021-11-29 21:14:54,55.2999,-123.1698,31.05,95,99,5.61
303,Sivaki,RU,2021-11-29 21:14:55,52.6333,126.75,6.84,98,100,1.43
304,Lugovoy,KZ,2021-11-29 21:14:55,42.9472,72.7644,31.93,68,8,4.41
305,Colares,PT,2021-11-29 21:14:55,38.7992,-9.4469,57.33,68,77,15.01
306,Mahebourg,MU,2021-11-29 21:14:56,-20.4081,57.7,74.25,83,20,4.61
307,Birjand,IR,2021-11-29 21:14:56,32.8663,59.2211,50.18,48,1,4.52
308,Jasper,US,2021-11-29 21:14:56,37.2001,-94.3502,66.52,33,1,8.01
309,Dubbo,AU,2021-11-29 21:14:56,-32.25,148.6167,64.53,88,90,11.5
310,Nelson Bay,AU,2021-11-29 21:14:57,-32.7167,152.15,70.95,86,100,1.01
311,Necochea,AR,2021-11-29 21:14:57,-38.5473,-58.7368,63.32,69,15,16.31
312,Nuuk,GL,2021-11-29 21:14:57,64.1835,-51.7216,38.01,75,90,10.36
313,Presidencia Roque Saenz Pena,AR,2021-11-29 21:14:57,-26.7852,-60.4388,81.43,48,0,5.12
314,Hanzhong,CN,2021-11-29 21:14:58,33.0728,107.0303,37.36,60,0,0.49
315,Kieta,PG,2021-11-29 21:14:58,-6.2167,155.6333,81.59,80,100,4.07
316,Cabedelo,BR,2021-11-29 21:14:58,-6.9811,-34.8339,83.07,74,47,11.27
317,Cap Malheureux,MU,2021-11-29 21:15:58,-19.9842,57.6142,74.46,72,1,1.99
318,Manyana,BW,2021-11-29 21:15:59,-23.4,21.7167,75.33,46,57,11.43
319,Forrest City,US,2021-11-29 21:13:51,35.0081,-90.7898,57.06,34,0,11.23
320,Aklavik,CA,2021-11-29 21:15:59,68.2191,-135.0107,-21.17,69,20,3.44
321,Rivers,CA,2021-11-29 21:16:00,50.0308,-100.2403,32.95,91,4,9.37
322,Luanda,AO,2021-11-29 21:13:26,-8.8368,13.2343,78.8,83,20,6.91
323,Beauchamps,FR,2021-11-29 21:16:00,50.012,1.5176,37.49,77,40,9.22
324,Siwana,IN,2021-11-29 21:16:00,25.6333,72.4167,68.54,40,100,5.35
325,Baykalsk,RU,2021-11-29 21:16:00,51.5058,104.1469,21.65,61,97,3.18
326,Mlandizi,TZ,2021-11-29 21:16:01,-6.7,38.7333,73.71,95,50,2.42
327,Ler,SS,2021-11-29 21:16:01,8.3018,30.1418,82.22,52,83,4.29
328,Tarko-Sale,RU,2021-11-29 21:16:01,64.9225,77.785,17.55,94,100,15.82
329,Carballo,ES,2021-11-29 21:16:02,43.213,-8.691,51.76,90,100,3.49
330,Antofagasta,CL,2021-11-29 21:16:02,-23.65,-70.4,65.48,71,6,6.51
331,Champasak,LA,2021-11-29 21:16:03,14.75,106.0,67.35,92,100,1.77
332,Plock,PL,2021-11-29 21:11:58,52.5468,19.7064,33.76,93,98,15.75
333,Roblin,CA,2021-11-29 21:16:03,51.23,-101.3565,32.34,88,1,11.63
334,Jaciara,BR,2021-11-29 21:16:03,-15.9653,-54.9683,80.96,81,100,3.36
335,Port Pirie,AU,2021-11-29 21:16:04,-33.1833,138.0167,66.29,38,5,3.13
336,Gusau,NG,2021-11-29 21:16:04,12.1628,6.6614,75.15,15,80,9.42
337,Lumberton,US,2021-11-29 21:15:21,34.6182,-79.0086,52.11,27,5,7.78
338,Coquimbo,CL,2021-11-29 21:16:04,-29.9533,-71.3436,62.33,72,40,11.5
339,Geraldton,AU,2021-11-29 21:16:05,-28.7667,114.6,64.81,68,90,14.97
340,Piskivka,UA,2021-11-29 21:16:05,50.6938,29.6193,37.72,77,100,18.32
341,Besancon,FR,2021-11-29 21:16:05,47.2488,6.0182,33.31,100,99,5.03
342,Pacific Grove,US,2021-11-29 21:14:00,36.6177,-121.9166,79.3,64,1,3.0
343,Kaitangata,NZ,2021-11-29 21:16:06,-46.2817,169.8464,63.93,55,100,4.32
344,Tramandai,BR,2021-11-29 21:13:19,-29.9847,-50.1336,76.82,57,27,11.27
345,Tuatapere,NZ,2021-11-29 21:16:06,-46.1333,167.6833,57.81,65,100,2.59
346,Verkhnevilyuysk,RU,2021-11-29 21:16:06,63.4453,120.3167,-12.23,97,100,2.86
347,Vila Velha,BR,2021-11-29 21:16:07,-20.3297,-40.2925,78.94,87,40,8.01
348,Samarai,PG,2021-11-29 21:16:07,-10.6167,150.6667,83.23,80,28,7.67
349,The Valley,AI,2021-11-29 21:16:07,18.217,-63.0578,84.06,74,40,12.66
350,Monrovia,LR,2021-11-29 21:16:08,6.3005,-10.7969,79.97,80,100,6.69
351,Kaeo,NZ,2021-11-29 21:16:08,-35.1,173.7833,68.99,65,57,4.34
352,Erenhot,CN,2021-11-29 21:16:08,43.6475,111.9767,15.67,64,0,9.8
353,Abalak,RU,2021-11-29 21:16:08,58.1286,68.5944,22.32,96,100,6.6
354,Solnechnyy,RU,2021-11-29 21:16:09,50.7214,136.6319,9.09,95,100,5.44
355,Kentau,KZ,2021-11-29 21:16:09,43.5206,68.5094,40.23,32,100,1.43
356,Olinda,BR,2021-11-29 21:16:10,-8.0089,-34.8553,82.13,74,40,8.05
357,Hasanabad,IR,2021-11-29 21:16:10,36.5465,61.0543,56.3,41,82,6.64
358,Reinosa,ES,2021-11-29 21:16:10,42.9996,-4.138,44.06,97,100,3.24
359,Chiang Rai,TH,2021-11-29 21:16:11,19.9167,99.9167,62.13,100,18,2.3
360,Xingcheng,CN,2021-11-29 21:16:03,40.6167,120.7167,31.21,76,100,6.91
361,Omsukchan,RU,2021-11-29 21:16:11,62.5333,155.8,-16.17,99,100,3.71
362,Maarianhamina,AX,2021-11-29 21:17:11,60.0973,19.9348,24.66,80,75,5.75
363,Central Point,US,2021-11-29 21:13:04,42.376,-122.9164,49.41,93,90,0.0
364,Beroroha,MG,2021-11-29 21:17:12,-21.6667,45.1667,76.39,60,2,3.33
365,Skelleftea,SE,2021-11-29 21:17:12,64.7507,20.9528,13.68,94,32,0.83
366,Guerrero Negro,MX,2021-11-29 21:17:12,27.9769,-114.0611,78.84,30,0,8.23
367,Dingle,PH,2021-11-29 21:17:13,10.9995,122.6711,74.46,92,30,5.44
368,Balabac,PH,2021-11-29 21:17:13,7.9868,117.0645,80.06,82,89,7.27
369,Lake City,US,2021-11-29 21:17:13,30.1897,-82.6393,66.24,29,1,8.05
370,Letterkenny,IE,2021-11-29 21:17:13,54.95,-7.7333,51.69,92,100,14.0
371,Moulins,FR,2021-11-29 21:17:14,46.5,3.3333,40.41,84,100,2.75
372,Belmonte,BR,2021-11-29 21:17:14,-15.8631,-38.8828,73.9,84,51,14.38
373,Holme,DK,2021-11-29 21:17:14,56.1138,10.1725,30.63,90,93,6.24
374,Price,US,2021-11-29 21:16:07,39.5994,-110.8107,59.72,28,1,3.44
375,Pisco,PE,2021-11-29 21:17:15,-13.7,-76.2167,71.65,68,0,23.02
376,Ilam,NP,2021-11-29 21:17:15,26.9167,87.9167,52.57,75,31,5.57
377,Ahuimanu,US,2021-11-29 21:17:15,21.4447,-157.8378,80.31,68,40,25.32
378,Haverfordwest,GB,2021-11-29 21:17:16,51.8017,-4.9691,49.33,86,28,3.0
379,Rocha,UY,2021-11-29 21:13:26,-34.4833,-54.3333,65.25,97,100,19.69
380,Burns Lake,CA,2021-11-29 21:17:16,54.2331,-125.7533,22.42,92,100,3.69
381,Pirapo,PY,2021-11-29 21:17:16,-26.85,-55.5333,77.88,53,0,4.45
382,Marathon,US,2021-11-29 21:17:17,44.9,-89.7668,38.08,85,90,1.01
383,Krasnoselkup,RU,2021-11-29 21:17:17,65.7,82.4667,5.54,96,100,11.97
384,Caldwell,US,2021-11-29 21:17:17,43.6629,-116.6874,56.95,71,75,11.5
385,Yilan,TW,2021-11-29 21:17:18,24.757,121.753,72.09,99,60,3.02
386,Adet,ET,2021-11-29 21:17:18,11.2644,37.4888,57.33,48,36,4.83
387,Old Town,CZ,2021-11-29 21:17:18,50.087,14.4202,36.46,84,75,1.01
388,Moindou,NC,2021-11-29 21:17:19,-21.6924,165.677,80.55,69,13,4.36
389,Sokolo,ML,2021-11-29 21:17:19,14.7328,-6.1219,83.32,17,0,9.89
390,Poum,NC,2021-11-29 21:17:19,-20.2333,164.0167,80.91,79,17,14.41
391,Morrope,PE,2021-11-29 21:17:19,-6.5417,-80.0111,71.71,60,93,18.48
392,Faanui,PF,2021-11-29 21:17:20,-16.4833,-151.75,81.01,76,100,13.18
393,Buala,SB,2021-11-29 21:17:20,-8.145,159.5921,82.83,78,100,6.15
394,Kandrian,PG,2021-11-29 21:17:20,-6.2167,149.55,79.3,86,100,5.64
395,Lusambo,CD,2021-11-29 21:17:21,-4.9667,23.45,69.62,99,87,1.59
396,Hamilton,US,2021-11-29 21:17:21,39.1834,-84.5333,45.0,36,75,1.99
397,Ghogha,IN,2021-11-29 21:17:21,21.6833,72.2833,76.62,52,98,10.18
398,Alice Springs,AU,2021-11-29 21:17:21,-23.7,133.8833,62.15,72,0,4.61
399,Tanda,IN,2021-11-29 21:17:22,26.55,82.65,61.02,48,36,5.61
400,Katsuura,JP,2021-11-29 21:17:22,35.1333,140.3,46.51,76,58,12.15
401,Umm Kaddadah,SD,2021-11-29 21:17:23,13.6017,26.6876,78.71,35,32,11.59
402,Kawhia,NZ,2021-11-29 21:17:23,-38.0651,174.8183,66.15,95,100,6.71
403,Yeppoon,AU,2021-11-29 21:17:23,-23.1333,150.7333,74.98,81,51,10.09
404,Tongren,CN,2021-11-29 21:17:23,27.7172,109.1853,49.82,86,96,2.1
405,Petatlan,MX,2021-11-29 21:17:24,17.5167,-101.2667,87.6,54,5,5.59
406,Mindelo,CV,2021-11-29 21:17:24,16.8901,-24.9804,72.95,60,40,28.77
407,Baruun-Urt,MN,2021-11-29 21:18:25,46.6806,113.2792,7.48,84,11,9.46
408,Inta,RU,2021-11-29 21:18:25,66.0317,60.1659,9.3,96,100,8.1
409,Gravdal,NO,2021-11-29 21:18:25,68.1214,13.5031,28.29,93,40,8.05
410,Mopti,ML,2021-11-29 21:18:25,14.6667,-4.0,78.84,47,0,4.61
411,Tahoua,NE,2021-11-29 21:18:26,14.8888,5.2692,75.9,11,57,9.37
412,Biltine,TD,2021-11-29 21:18:26,14.5333,20.9167,79.75,21,11,9.6
413,Tezu,IN,2021-11-29 21:18:26,27.9167,96.1667,61.36,49,80,4.18
414,Demba,CD,2021-11-29 21:18:26,-5.51,22.2667,68.7,93,99,0.58
415,Genc,TR,2021-11-29 21:18:27,38.7507,40.5603,50.79,72,100,1.45
416,Ranghulu,CN,2021-11-29 21:18:27,46.65,124.8667,11.8,97,99,2.71
417,Hisar,IN,2021-11-29 21:16:11,29.1667,75.7167,60.62,34,37,6.76
418,Tavda,RU,2021-11-29 21:18:27,58.0425,65.2726,32.13,92,100,7.29
419,High Level,CA,2021-11-29 21:18:28,58.5169,-117.136,6.91,85,75,2.3
420,Port Hedland,AU,2021-11-29 21:18:28,-20.3167,118.5667,71.65,94,1,5.75
421,Fairbanks,US,2021-11-29 21:15:29,64.8378,-147.7164,-10.08,73,75,0.0
422,Busia,UG,2021-11-29 21:18:28,0.4544,34.0758,65.26,91,99,5.64
423,Manokwari,ID,2021-11-29 21:18:28,-0.8667,134.0833,78.33,86,100,3.65
424,Baoro,CF,2021-11-29 21:18:29,5.6667,15.9667,72.88,43,79,1.39
425,Goure,NE,2021-11-29 21:18:29,13.9835,10.2704,73.04,13,8,8.59
426,Shellbrook,CA,2021-11-29 21:18:29,53.2168,-106.4011,36.63,86,11,10.8
427,Calatayud,ES,2021-11-29 21:18:30,41.3535,-1.6432,59.58,86,100,7.58
428,Garowe,SO,2021-11-29 21:18:30,8.4054,48.4845,72.12,55,27,12.66
429,Nizhniy Tsasuchey,RU,2021-11-29 21:18:30,50.5167,115.1333,8.56,89,87,7.47
430,Progreso,MX,2021-11-29 21:18:30,21.2833,-89.6667,84.31,71,100,11.83
431,Ramacca,IT,2021-11-29 21:18:31,37.3881,14.6927,47.34,75,16,19.26
432,Camacha,PT,2021-11-29 21:18:31,33.0833,-16.3333,60.22,72,20,8.05
433,Khasan,RU,2021-11-29 21:18:31,42.4308,130.6434,35.31,81,100,8.63
434,Oranjestad,AW,2021-11-29 21:18:32,12.524,-70.027,84.15,74,20,17.27
435,Okha,RU,2021-11-29 21:18:32,53.5739,142.9478,15.67,84,76,15.73
436,Clayton,US,2021-11-29 21:16:06,33.5335,-84.3666,56.64,26,40,1.99
437,Neiafu,TO,2021-11-29 21:18:32,-18.65,-173.9833,81.28,61,40,10.36
438,Te Anau,NZ,2021-11-29 21:18:33,-45.4167,167.7167,57.87,58,73,1.1
439,Saint-Augustin,CA,2021-11-29 21:18:33,51.226,-58.6502,33.93,74,100,5.73
440,Port-Cartier,CA,2021-11-29 21:18:33,50.0334,-66.8654,28.62,65,19,3.42
441,Ierapetra,GR,2021-11-29 21:18:34,35.01,25.7353,67.14,59,100,5.99
442,San Carlos De Bariloche,AR,2021-11-29 21:18:34,-41.1456,-71.3082,71.35,26,20,23.02
443,Quesnel,CA,2021-11-29 21:18:34,52.9999,-122.5029,34.3,93,1,0.0
444,Iracoubo,GF,2021-11-29 21:18:34,5.4802,-53.2011,80.01,82,100,8.19
445,Miyako,JP,2021-11-29 21:18:35,39.6367,141.9525,45.05,79,89,6.29
446,Chigorodo,CO,2021-11-29 21:18:35,7.6664,-76.6811,81.09,90,100,1.97
447,Mount Isa,AU,2021-11-29 21:18:35,-20.7333,139.5,78.57,27,21,2.3
448,Kirkenes,NO,2021-11-29 21:18:36,69.7271,30.0458,19.62,85,0,12.66
449,Copiapo,CL,2021-11-29 21:18:36,-27.3667,-70.3333,60.49,39,0,8.72
450,La Baule-Escoublac,FR,2021-11-29 21:18:36,47.2922,-2.364,38.61,93,20,0.0
451,Bakchar,RU,2021-11-29 21:18:36,57.0186,82.0711,16.32,78,99,9.13
452,Patacamaya,BO,2021-11-29 21:18:37,-17.2333,-67.9167,58.03,51,100,15.97
453,Kaohsiung,TW,2021-11-29 21:13:38,22.6163,120.3133,72.03,91,67,4.0
454,Lahaina,US,2021-11-29 21:16:03,20.8783,-156.6825,78.94,82,25,17.56
455,Fez,MA,2021-11-29 21:15:01,34.0372,-4.9998,53.85,82,40,5.75
456,Bonavista,CA,2021-11-29 21:19:37,48.6499,-53.1147,40.12,86,88,10.87
457,Nagina,IN,2021-11-29 21:19:38,29.45,78.45,56.08,50,59,3.04
458,Aksu,CN,2021-11-29 21:19:38,41.1231,80.2644,24.31,51,61,1.07
459,Hervey Bay,AU,2021-11-29 21:18:35,-25.2986,152.8535,80.04,97,98,9.22
460,Pringsewu,ID,2021-11-29 21:19:38,-5.3582,104.9744,73.04,96,98,1.05
461,Balaipungut,ID,2021-11-29 21:19:39,1.05,101.2833,73.81,91,100,2.91
462,Salekhard,RU,2021-11-29 21:19:39,66.53,66.6019,-1.43,93,91,3.67
463,Cheremisinovo,RU,2021-11-29 21:19:39,51.8855,37.2646,50.11,90,100,24.87
464,Franca,BR,2021-11-29 21:18:16,-20.5386,-47.4008,75.02,76,84,4.05
465,Namwala,ZM,2021-11-29 21:19:40,-15.7504,26.4384,75.78,38,96,3.98
466,Killybegs,IE,2021-11-29 21:19:40,54.6333,-8.45,49.44,94,100,19.15
467,Okhotsk,RU,2021-11-29 21:19:40,59.3833,143.3,-12.42,87,16,18.07
468,Halifax,CA,2021-11-29 21:15:22,44.6453,-63.5724,48.25,97,100,5.01
469,Amos,CA,2021-11-29 21:19:40,48.5669,-78.1162,21.18,92,100,3.65
470,Provideniya,RU,2021-11-29 21:19:41,64.3833,-173.3,-3.89,59,0,8.95
471,Meadow Lake,US,2021-11-29 21:19:41,34.8014,-106.5436,70.57,23,0,4.54
472,Buraydah,SA,2021-11-29 21:19:41,26.326,43.975,57.65,25,0,3.51
473,Ahipara,NZ,2021-11-29 21:18:00,-35.1667,173.1667,68.52,65,20,4.54
474,Bhind,IN,2021-11-29 21:19:42,26.5642,78.7883,62.55,42,100,4.76
475,Esna,EG,2021-11-29 21:19:42,25.2934,32.554,75.63,27,4,2.13
476,Lazarev,RU,2021-11-29 21:19:42,52.225,141.5131,3.43,88,74,4.23
477,Kolpashevo,RU,2021-11-29 21:19:42,58.3131,82.9089,20.34,77,99,11.92
478,Kirakira,SB,2021-11-29 21:19:43,-10.4544,161.9205,83.35,76,72,6.31
479,Linhares,BR,2021-11-29 21:17:22,-19.3911,-40.0722,77.02,88,81,5.79
480,Savannah Bight,HN,2021-11-29 21:19:43,16.45,-85.85,81.0,65,43,9.31
481,Victor Harbor,AU,2021-11-29 21:19:43,-35.5667,138.6167,69.89,48,42,7.45
482,Sao Cristovao,BR,2021-11-29 21:19:44,-11.0147,-37.2064,80.51,89,20,8.05
483,Conceicao Do Mato Dentro,BR,2021-11-29 21:19:44,-19.0372,-43.425,75.2,71,50,2.46
484,Merauke,ID,2021-11-29 21:19:44,-8.4667,140.3333,78.93,87,100,7.23
485,Bismarck,US,2021-11-29 21:19:45,46.8083,-100.7837,52.21,60,1,10.36
486,Nouakchott,MR,2021-11-29 21:19:45,18.0858,-15.9785,69.73,33,100,13.53
487,Victoria,HK,2021-11-29 21:15:08,22.2855,114.1577,71.33,71,1,5.01
488,Gamba,GA,2021-11-29 21:19:45,-2.65,10.0,77.97,89,100,4.47
489,Luhyny,UA,2021-11-29 21:19:46,51.082,28.4006,35.83,83,100,19.17
490,Valleyview,CA,2021-11-29 21:19:46,55.0667,-117.2859,30.24,59,22,4.61
491,Lavrentiya,RU,2021-11-29 21:19:46,65.5833,-171.0,-11.34,91,7,8.46
492,Belle Fourche,US,2021-11-29 21:19:46,44.6714,-103.8522,63.9,23,88,12.73
493,Turaiyur,IN,2021-11-29 21:19:47,11.1667,78.6167,76.26,96,100,5.48
494,Pitimbu,BR,2021-11-29 21:19:47,-7.4706,-34.8086,82.99,74,59,10.85
495,Vilhena,BR,2021-11-29 21:19:47,-12.7406,-60.1458,86.22,51,75,11.5
496,Kangaatsiaq,GL,2021-11-29 21:15:58,68.3065,-53.4641,32.81,99,100,11.61
497,Atar,MR,2021-11-29 21:19:48,20.5169,-13.0499,65.75,25,5,9.62
498,Praia,CV,2021-11-29 21:19:48,14.9215,-23.5087,75.74,69,40,21.85
499,Lompoc,US,2021-11-29 21:19:48,34.6391,-120.4579,89.02,53,1,12.66
500,Kathmandu,NP,2021-11-29 21:20:48,27.7167,85.3167,48.42,93,20,2.3
501,Piacabucu,BR,2021-11-29 21:20:49,-10.4056,-36.4344,80.19,80,83,13.35
502,Havoysund,NO,2021-11-29 21:20:49,70.9963,24.6622,16.03,79,31,11.77
503,Martapura,ID,2021-11-29 21:20:49,-3.4167,114.85,75.29,98,75,3.44
504,Innisfail,AU,2021-11-29 21:20:50,-17.5333,146.0333,78.08,84,77,2.62
505,Fioletovo,AM,2021-11-29 21:20:50,40.7224,44.7177,29.5,74,8,8.88
506,Hualmay,PE,2021-11-29 21:20:50,-11.0964,-77.6139,70.07,74,35,10.8
507,Quatre Cocos,MU,2021-11-29 21:20:51,-20.2078,57.7625,74.08,68,0,6.58
508,La Libertad,EC,2021-11-29 21:20:51,-2.2333,-80.9,76.66,73,75,14.97
509,Pyu,MM,2021-11-29 21:20:51,18.4833,96.4333,67.5,90,100,6.11
510,Baykit,RU,2021-11-29 21:18:51,61.67,96.37,0.52,98,100,3.47
511,Hobyo,SO,2021-11-29 21:18:21,5.3505,48.5268,79.93,68,44,18.32
512,Draper,US,2021-11-29 21:19:19,40.5247,-111.8638,66.18,41,1,1.99
513,Torbay,CA,2021-11-29 21:20:52,47.6666,-52.7314,44.58,88,75,8.05
514,Mehamn,NO,2021-11-29 21:18:45,71.0357,27.8492,17.51,87,75,11.32
515,Tarauaca,BR,2021-11-29 21:20:52,-8.1614,-70.7656,90.03,51,75,3.76
516,Olafsvik,IS,2021-11-29 21:16:40,64.8945,-23.7142,30.88,93,100,13.38
517,Morro Bay,US,2021-11-29 21:19:58,35.3658,-120.8499,86.25,36,0,5.01
518,Sampit,ID,2021-11-29 21:20:52,-2.5333,112.95,73.04,98,89,2.3
519,Carberry,CA,2021-11-29 21:20:53,49.8689,-99.3602,35.65,84,10,13.4
520,San Matias,BO,2021-11-29 21:20:53,-16.3667,-58.4,84.25,64,95,7.56
521,Vredendal,ZA,2021-11-29 21:20:53,-31.6683,18.5012,63.59,80,0,8.93
522,Cairns,AU,2021-11-29 21:20:54,-16.9167,145.7667,83.07,94,40,8.05
523,Nizhnedevitsk,RU,2021-11-29 21:20:54,51.5419,38.3657,53.65,81,100,26.6
524,Amalapuram,IN,2021-11-29 21:20:54,16.5833,82.0167,72.55,82,100,3.8
525,Cedar City,US,2021-11-29 21:20:55,37.6775,-113.0619,64.4,18,1,4.61
526,Lander,US,2021-11-29 21:20:55,42.833,-108.7307,63.0,28,1,0.0
527,Conceicao Do Araguaia,BR,2021-11-29 21:20:55,-8.2578,-49.2647,76.91,90,100,3.65
528,Debica,PL,2021-11-29 21:20:55,50.0515,21.4114,35.37,91,100,17.56
529,Funadhoo,MV,2021-11-29 21:20:56,6.15,73.2667,78.04,88,100,12.55
530,Vardo,NO,2021-11-29 21:20:56,70.3705,31.1107,22.98,80,75,13.8
531,Stoke-On-Trent,GB,2021-11-29 21:20:56,53.0042,-2.1854,48.69,98,100,1.99
532,Naantali,FI,2021-11-29 21:20:56,60.4674,22.0243,20.35,79,90,6.91
533,Hoctun,MX,2021-11-29 21:20:57,20.8667,-89.2,84.16,54,98,5.53
534,Mtwara,TZ,2021-11-29 21:20:57,-10.2667,40.1833,77.94,85,3,6.33
535,Obo,CF,2021-11-29 21:20:57,5.3998,26.4869,70.72,87,100,3.67
536,Nemea,GR,2021-11-29 21:20:58,37.8167,22.6667,57.22,69,7,16.11
537,Traverse City,US,2021-11-29 21:20:58,44.7631,-85.6206,36.34,68,90,5.75
538,Shakawe,BW,2021-11-29 21:20:58,-18.3667,21.85,73.06,60,100,4.23
539,Griffith,US,2021-11-29 21:20:35,41.5284,-87.4237,41.11,49,90,3.0
540,Paita,PE,2021-11-29 21:20:59,-5.0892,-81.1144,75.76,73,75,18.63
541,North Platte,US,2021-11-29 21:20:59,41.1239,-100.7654,71.49,25,1,5.99
542,Pathein,MM,2021-11-29 21:21:00,16.7833,94.7333,71.64,90,100,3.89
543,Severo-Kurilsk,RU,2021-11-29 21:21:00,50.6789,156.125,32.76,77,94,32.41
544,Petrovice U Karvine,CZ,2021-11-29 21:21:00,49.8959,18.5478,34.45,96,100,8.05
545,Matara,LK,2021-11-29 21:17:30,5.9485,80.5353,76.05,90,91,3.47
546,Kulykiv,UA,2021-11-29 21:21:00,50.3142,24.8176,34.68,84,100,21.9
547,Lardos,GR,2021-11-29 21:21:01,36.0942,28.0157,67.95,78,100,11.83
548,Porosozero,RU,2021-11-29 21:21:01,62.7191,32.727,14.99,85,100,13.06
549,Tsilna,RU,2021-11-29 21:22:01,54.5953,48.1414,35.15,92,100,20.62
550,Skjervoy,NO,2021-11-29 21:22:02,70.0311,20.9714,25.61,66,23,17.78
551,Ixtapa,MX,2021-11-29 21:22:02,20.7,-105.2,83.23,61,1,11.5
552,Nyurba,RU,2021-11-29 21:22:02,63.2842,118.3319,-12.78,99,100,1.81
553,Sadat,IN,2021-11-29 21:22:02,25.6833,83.2833,60.89,48,33,5.59
554,Sheboygan,US,2021-11-29 21:17:14,43.7333,-87.9334,35.69,87,90,4.0
555,Imphal,IN,2021-11-29 21:22:03,24.8167,93.95,52.56,93,41,3.15
556,Sabang,ID,2021-11-29 21:22:03,5.8933,95.3214,76.01,87,100,3.09
557,Igarka,RU,2021-11-29 21:22:03,67.4667,86.5833,-3.8,98,100,12.12
558,Kamennomostskiy,RU,2021-11-29 21:22:04,44.2983,40.1856,67.23,39,53,13.85
559,Laurens,US,2021-11-29 21:22:04,32.4502,-82.9165,61.18,21,1,4.61
560,Homa Bay,KE,2021-11-29 21:22:04,-0.5273,34.4571,73.08,77,100,2.95
561,Pozo Colorado,PY,2021-11-29 21:22:05,-23.4923,-58.7972,88.66,26,31,5.86
