City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
283,Brenham,US,69.17,clear sky,30.1669,-96.3977,Hampton Inn & Suites Brenham
285,Bo Phloi,TH,76.1,broken clouds,14.3236,99.5161,แอท เมืองพลอย รีสอร์ท At MuangPloy Resort
291,San Juan,AR,63.27,overcast clouds,-31.5375,-68.5364,Hotel Provincial
297,Esperance,AU,73.24,clear sky,-33.8667,121.9,Hospitality Esperance
304,Tomatlan,MX,70.97,clear sky,19.9333,-105.25,El Salvial
307,Yangjiang,CN,69.94,scattered clouds,21.85,111.9667,HUALUXE Yangjiang City Center
310,Hualmay,PE,65.7,overcast clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
311,Chilca,PE,67.6,overcast clouds,-12.5211,-76.7372,Playa Punta Yaya - Las Salinas
313,Diamantino,BR,73.38,overcast clouds,-14.4086,-56.4461,Hotel Delta
315,Maralal,KE,64.62,scattered clouds,1.0968,36.698,Ngari Hill Ecolodge
317,Kapit,MY,77.77,overcast clouds,2.0167,112.9333,Hotel Meligai Kapit
319,Les Cayes,HT,75.34,overcast clouds,18.2,-73.75,Villa Orphee
320,Buchanan,LR,77.31,scattered clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
323,Ondjiva,AO,75.85,overcast clouds,-17.0667,15.7333,COMBUESA
325,Guerrero Negro,MX,61.36,scattered clouds,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
327,Mango,US,62.02,fog,27.9797,-82.3065,Hilton Garden Inn Tampa East/Brandon
329,Khanpur,PK,76.05,clear sky,28.6453,70.6567,Ahmad bartan store
330,Asyut,EG,61.45,scattered clouds,27.181,31.1837,Florence Hotel Assiut
332,Rio Grande,BR,67.95,scattered clouds,-32.035,-52.0986,Hotel Atlântico Rio Grande
335,Broken Hill,AU,78.4,overcast clouds,-31.95,141.4333,Royal Exchange Hotel
336,Calkini,MX,70.92,broken clouds,20.3667,-90.05,Hotel Brenda Maria
344,Pombas,CV,69.06,clear sky,17.1503,-25.0201,Paul Paradis
346,Nishihara,JP,67.28,broken clouds,26.1842,127.7558,Minshuku Agaihama
347,Amudat,UG,76.64,clear sky,1.95,34.95,Silent Night Hotel
348,Sao Domingos,BR,69.58,overcast clouds,-13.3983,-46.3183,Hotel e Restaurante Uirapuru (Márcio uirapuru )Em São Domingos -Go
354,Pochutla,MX,74.82,few clouds,15.7432,-96.4661,Hotel Posada San Jose
356,Luena,AO,68.27,broken clouds,-11.7833,19.9167,Hotel Kandamba
360,Houma,US,62.01,scattered clouds,29.5958,-90.7195,Courtyard by Marriott Houma
363,Pedregulho,BR,65.3,scattered clouds,-20.2569,-47.4767,Hotel Santa Rita
364,Xucheng,CN,70.56,scattered clouds,20.35,110.1288,Haixing Hotel
367,Tarauaca,BR,72.27,light rain,-8.1614,-70.7656,Flat Temporada
368,Menongue,AO,67.35,light rain,-14.6585,17.691,Ritz Lauca
377,Maldonado,UY,61.23,broken clouds,-34.6667,-54.9167,La Cimarrona
379,Cabrobo,BR,77.61,overcast clouds,-8.5142,-39.31,Hotel Limarques
381,Sechura,PE,65.68,broken clouds,-5.5569,-80.8222,Hospedaje Costa Bella
387,Aguas Formosas,BR,68.58,overcast clouds,-17.0822,-40.9358,HAVAY PALACE HOTEL
390,Huntsville,US,60.19,clear sky,34.7304,-86.5861,Embassy Suites by Hilton Huntsville Hotel & Spa
393,Anito,PH,78.35,overcast clouds,12.4497,125.2886,FELIPA LAODENIO PROPERTY
394,Tucupita,VE,71.33,overcast clouds,9.0622,-62.051,Hotel Tucupita Su​ite C.A.
395,Contamana,PE,73.9,overcast clouds,-7.3333,-75.0167,Shiringal Touristic Park
398,Mwinilunga,ZM,72.86,few clouds,-11.7358,24.4293,Kwakuwahi Lodge
403,Soe,ID,71.53,overcast clouds,-9.8607,124.284,Dena Hotel
404,Porto Novo,BJ,78.44,overcast clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
411,Hambantota,LK,79.14,scattered clouds,6.1241,81.1185,Bungalow 63
415,Conakry,GN,77.36,scattered clouds,9.538,-13.6773,Riviera Royal Hotel
425,Rumphi,MW,77.86,scattered clouds,-11.0186,33.8575,Finst Rumphi Earthbag House Lodge
435,Zemio,CF,76.82,overcast clouds,5.0314,25.1361,OCHA Office
443,Hurghada,EG,66.96,few clouds,27.2574,33.8129,Sea Star Beau Rivage Hotel
444,Atar,MR,64.89,overcast clouds,20.5169,-13.0499,Oumou Elghoura
447,Suluq,LY,60.01,broken clouds,31.6682,20.2521,منزل عبدالواحد خليفة الفاخري
450,Kahului,US,73.42,broken clouds,20.8947,-156.47,Maui Seaside Hotel
454,Abu Dhabi,AE,74.97,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
463,Concordia,AR,64.38,broken clouds,-31.393,-58.0209,Palmar Hotel Casino
467,Ponto Novo,BR,69.51,light rain,-10.8628,-40.1336,Pousada Mucambo
468,Harper,LR,78.78,overcast clouds,4.375,-7.7169,Screensaver
472,Santa Marta,CO,77.65,scattered clouds,11.2408,-74.199,Casa de Isabella
473,Puerto Escondido,MX,76.03,clear sky,15.85,-97.0667,Aldea del Bazar Hotel and Spa
478,Pisco,PE,64.45,overcast clouds,-13.7,-76.2167,Hotel San Isidro Oficial
480,Bosaso,SO,79.2,clear sky,11.2842,49.1816,Red Sea Hotel
482,Redlands,US,64.02,haze,34.0556,-117.1825,Dynasty Suites Redlands
483,Tuy Hoa,VN,73.17,overcast clouds,13.0833,109.3,CenDeluxe Hotel Tuy Hoa
484,Ulladulla,AU,63.77,overcast clouds,-35.35,150.4667,Sandpiper Motel
487,Chichawatni,PK,75.4,clear sky,30.5333,72.7,Ever Green Guest House
490,Diffa,NE,70.25,scattered clouds,13.3154,12.6113,ProDAF/Diffa
499,Manaure,CO,79.02,scattered clouds,11.7751,-72.4445,Hotel Palaaima
503,Colac,AU,62.62,overcast clouds,-38.3333,143.5833,Otway Gate Motel
508,Sao Filipe,CV,74.57,overcast clouds,14.8961,-24.4956,Hotel Xaguate
512,Robe,AU,60.13,few clouds,-37.1833,139.75,Harbour View Motel
517,Taltal,CL,61.88,few clouds,-25.4,-70.4833,Residencial Karime
523,Lucea,JM,76.86,overcast clouds,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
525,Wote,KE,69.12,light rain,-1.7808,37.6288,Midways Hotel
526,Luanda,AO,76.8,moderate rain,-8.8368,13.2343,Hotel Fórum
528,San Vicente,AR,61.18,few clouds,-26.6167,-54.1333,Complejo Turístico Farelluk
530,Jumla,NP,61.07,clear sky,29.2747,82.1838,Royal Garden Hotel
534,Vung Tau,VN,77.58,overcast clouds,10.346,107.0843,Green hotel
536,Flinders,AU,67.8,overcast clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
539,Puerto Quijarro,BO,78.49,overcast clouds,-17.7833,-57.7667,Hotel palance
542,Huangzhou,CN,62.19,scattered clouds,30.45,114.8,Manjianghong Business Hotel
545,Mampong,GH,69.75,overcast clouds,7.0627,-1.4001,Adom Upscale Hotel
554,Masterton,NZ,64.94,light rain,-40.9597,175.6575,Copthorne Hotel & Resort Solway Park Wairarapa
557,Nanakuli,US,71.55,clear sky,21.3906,-158.1547,Camp Pālehua
558,Benalla,AU,74.98,clear sky,-36.55,145.9833,Rose City Motor Inn
559,Machakos,KE,62.55,light rain,-1.5167,37.2667,Machakos Suites Luxury Hotel
561,Neijiang,CN,60.53,overcast clouds,29.5835,105.0622,Han'an Hotel
566,Laredo,US,70.84,clear sky,27.5064,-99.5075,La Posada Hotel
570,Qeshm,IR,75.07,clear sky,26.9581,56.2719,Qeshm Kavan Hotel
571,Dayong,CN,64.89,clear sky,25.0209,118.2898,Haiyue Express Hotel
577,Nouakchott,MR,67.93,broken clouds,18.0858,-15.9785,HOTEL IMAN
580,San Carlos,VE,75.29,overcast clouds,9.6612,-68.5827,Hotel Paternopoli
586,Maceio,BR,78.24,broken clouds,-9.6658,-35.7353,Poutur Pousada
589,Pecos,US,61.3,clear sky,31.4229,-103.4932,Knights Inn & Suites Pecos
590,Lohardaga,IN,69.66,broken clouds,23.4333,84.6833,Shorya Sweet Palace
594,Antofagasta,CL,60.08,few clouds,-23.65,-70.4,"Holiday Inn Express Antofagasta, an IHG Hotel"
596,Alofi,NU,79.16,light rain,-19.0595,-169.9187,Taloa Heights
597,Arlit,NE,67.1,broken clouds,18.7369,7.3853,Case de Passage De la Prefecture
599,Kihei,US,73.42,broken clouds,20.785,-156.4656,Maui Sunset
600,Sal Rei,CV,72.77,broken clouds,16.1833,-22.9167,Marine Club Beach Resort
606,Praya,CV,72.14,few clouds,14.9215,-23.5087,LT Aparthotel
608,Gamboma,CG,73.56,light rain,-1.8764,15.8644,Residence N'Keni
609,Cidreira,BR,68.38,scattered clouds,-30.1811,-50.2056,Hotel Castelo
611,Sangmelima,CM,68.18,overcast clouds,2.9333,11.9833,gamestar hotel
613,Bull Savanna,JM,74.05,overcast clouds,17.8868,-77.5902,Big Red's
616,Salto,UY,64.35,broken clouds,-31.3833,-57.9667,Gran Hotel Uruguay
620,Babu,CN,69.01,clear sky,24.4167,111.5167,IU Hotel Hezhou Bus Terminal
622,Acapulco,MX,75.02,few clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
624,Sao Joao Da Barra,BR,67.73,clear sky,-21.6403,-41.0511,Pousada Porto De Canoas
631,Oeiras Do Para,BR,74.59,overcast clouds,-2.0031,-49.8544,Araticu Soft Hotel
632,Puerto Narino,CO,73.35,overcast clouds,-3.7703,-70.3831,Eware Refugio Amazonico
635,Litein,KE,66.06,scattered clouds,-0.5823,35.1903,Bureti Hotel
636,Nicoya,CR,74.75,broken clouds,10.1483,-85.452,Las Cabinas Del Sueño
637,Chicama,PE,65.8,overcast clouds,-7.8447,-79.1469,Balihai Bungalows
639,Sawai Madhopur,IN,72.05,clear sky,25.9833,76.3667,Vivanta Sawai Madhopur Lodge
641,Upata,VE,74.19,broken clouds,8.0086,-62.3989,Posada Villa Nela
642,Riyadh,SA,60.94,clear sky,24.6877,46.7219,"InterContinental Riyadh, an IHG Hotel"
644,Jalu,LY,60.96,overcast clouds,29.0331,21.5482,صاحبة الفخامة
645,Lingao,CN,71.67,few clouds,19.9103,109.6859,Lingao Ditai Inn
652,Gushikawa,JP,65.79,broken clouds,26.3544,127.8686,Kirari Guest House
655,Ahuimanu,US,71.31,few clouds,21.4447,-157.8378,Paradise Bay Resort
656,Champerico,GT,74.77,clear sky,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
662,Achi,CO,73.51,overcast clouds,8.5682,-74.554,Hotel Sahar
664,Hirara,JP,67.44,few clouds,24.8,125.2833,Hotel Atoll Emerald Miyakojima
666,Gilbues,BR,73.22,heavy intensity rain,-9.8317,-45.3439,Hotel Camapuã
668,Waspan,NI,71.42,broken clouds,14.7419,-83.9717,Hostal casa de la rose
669,Tartagal,AR,70.41,overcast clouds,-22.5164,-63.8013,Almuñecar Hotel
671,Marsa Matruh,EG,61.23,overcast clouds,31.3525,27.2453,Beau Site
676,Tecoanapa,MX,74.88,few clouds,16.5167,-98.75,Hotel Manglares
679,Itoman,JP,66.58,broken clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
683,Bejucal,CU,61.32,scattered clouds,22.9286,-82.3886,Casa Ziegler
687,Iquitos,PE,77.04,broken clouds,-3.7481,-73.2472,Casa Morey Hotel & Restaurant
690,Pinar Del Rio,CU,64.49,clear sky,22.4175,-83.6981,Hostal La Colina Dunay y Raul
693,Matamoros,MX,67.35,clear sky,25.5333,-103.25,Quinta Belem
694,Aswan,EG,67.75,clear sky,24.0934,32.907,Nuba Nile
701,Khandbari,NP,69.78,broken clouds,27.3747,87.2039,Sainik Hotel And Lodge
706,Kutum,SD,66.49,clear sky,14.2,24.6667,Dibbo areaمنطقة دبو
708,Sinnamary,GF,76.42,broken clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
710,Cabedelo,BR,79.47,scattered clouds,-6.9811,-34.8339,Hotel Pigalle
711,America Dourada,BR,68.14,overcast clouds,-11.4553,-41.4361,Pousada do Ninho
715,Tocopilla,CL,65.46,clear sky,-22.092,-70.1979,Hotel Galvarino
721,Gigmoto,PH,78.58,overcast clouds,13.7796,124.39,Cj's Travellers Inn
724,Quilali,NI,70.57,overcast clouds,13.567,-86.026,Hospedaje Sandoval
729,Richards Bay,ZA,76.23,overcast clouds,-28.783,32.0377,BON Hotel Waterfront Richards Bay
732,Bonga,ET,70.23,scattered clouds,7.2833,36.2333,Abelena bare and restorant
733,Gibara,CU,72.72,broken clouds,21.1097,-76.1317,Sol y Mar
735,Takaka,NZ,65.97,overcast clouds,-40.85,172.8,Golden Bay Motels
741,Sur,OM,78.98,clear sky,22.5667,59.5289,Sur Plaza Hotel
742,Gagnoa,CI,71.58,overcast clouds,6.1293,-5.9437,Residence Kiliyo
746,Fuerte Olimpo,PY,77.58,scattered clouds,-21.0415,-57.8738,Hospedaje DAMI
748,Doume,CM,68.72,overcast clouds,4.2333,13.45,Hotel Universel
749,Augusto Correa,BR,75.45,overcast clouds,-1.0217,-46.635,Fazenda Bacuri
751,Miri,MY,77.27,overcast clouds,4.4148,114.0089,"Mega Hotel, Miri"
755,Sibu,MY,77.23,overcast clouds,2.3,111.8167,RH HOTEL (4 Star)
757,Wailuku,US,72.55,broken clouds,20.8911,-156.5047,Maui Beach Hotel
758,Marsh Harbour,BS,73.24,broken clouds,26.5412,-77.0636,Abaco Beach Resort
759,Puerto Del Rosario,ES,65.95,clear sky,28.5004,-13.8627,Hotel JM Puerto del Rosario
761,Praia,CV,72.14,few clouds,14.9215,-23.5087,LT Aparthotel
763,Cockburn Town,TC,78.67,scattered clouds,21.4612,-71.1419,Osprey Beach Hotel
768,Kasempa,ZM,77.29,few clouds,-13.4584,25.8338,Lolelunga Forest Reserve
770,Marawi,PH,76.64,overcast clouds,7.9986,124.2928,Derogongan Residence
775,Sao Miguel Do Araguaia,BR,71.85,light rain,-13.275,-50.1628,Hotel Executivo Palace
777,Sungaipenuh,ID,78.28,overcast clouds,-2.0833,101.3833,penginapan citra alam
781,Hatillo,PR,77.07,scattered clouds,18.4863,-66.8254,Hotel Parador El Buen Cafe
783,Mpika,ZM,76.17,scattered clouds,-11.8343,31.4529,Melodies Lodge
784,Coahuayana,MX,72.95,scattered clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
789,Port Macquarie,AU,75.16,light rain,-31.4333,152.9167,Rydges Port Macquarie
790,Aquin,HT,76.23,overcast clouds,18.2833,-73.4,Asheev Beach
791,Hazaribag,IN,75.4,broken clouds,23.9833,85.35,Capital O 46318 Sri Vinayak Deluxe
794,Tibati,CM,70.07,broken clouds,6.4667,12.6333,Tibati Hotel
795,Salta,AR,66.25,overcast clouds,-24.7859,-65.4117,Hotel Alejandro I
797,Oistins,BB,78.89,scattered clouds,13.0667,-59.5333,Butterfly Beach Hotel
802,Lagoa,PT,64.11,overcast clouds,39.05,-27.9833,Casa Das Faias
807,Karpathos,GR,62.56,broken clouds,35.507,27.2132,Alex
809,Kuppam,IN,79.54,scattered clouds,12.75,78.3667,Bairiganipall Syamaraj Tiffin Center
813,Camabatela,AO,64.31,overcast clouds,-8.1881,15.375,Pensão E Restaurantes
816,Nanchong,CN,61.81,overcast clouds,30.7951,106.0847,Marine Una Century Hotel
817,Manati,PR,78.39,scattered clouds,18.4275,-66.4921,Manati World Point Inn
820,Oussouye,SN,72.16,overcast clouds,12.485,-16.5469,Auberge du Routard
827,Belmonte,BR,73.9,light rain,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
841,Sao Felix Do Xingu,BR,70.48,overcast clouds,-6.6447,-51.995,Rio Xingu Camping
842,Lamar,US,67.66,mist,33.6668,-95.5836,Kings Inn Paris TX
843,Oyama,JP,61.66,clear sky,36.3,139.8,Toyoko Inn Oyama-eki Higashi-guchi No.1
846,Morrope,PE,65.3,scattered clouds,-6.5417,-80.0111,CASA WAYRA HOTEL
847,Carutapera,BR,76.37,overcast clouds,-1.195,-46.02,Lidera
854,Yaritagua,VE,70.14,broken clouds,10.08,-69.1261,Apartamento de Julian Cotillo
855,Kombissiri,BF,71.15,overcast clouds,12.0656,-1.3375,Mitibkieta Annexe
860,Phonhong,LA,76.82,overcast clouds,18.5007,102.4166,Manyvong Guest House
862,Santa Luzia,BR,67.1,scattered clouds,-19.7697,-43.8514,Pousada Chao Earth
873,Pafos,CY,62.51,few clouds,34.7667,32.4167,Elysium Hotel
882,Anta,IN,74.16,clear sky,25.15,76.3,Agnisaman Kendra
883,Castanos,MX,68.34,clear sky,26.7833,-101.4167,Bomberos voluntarios castaños coahuila
887,Daphne,US,60.51,fog,30.6035,-87.9036,Amricans Best Inn
890,Pangai,TO,78.91,light rain,-19.8,-174.35,Ha'apai Beach Resort
893,Alugan,PH,79.92,overcast clouds,12.2188,125.4808,JM Lodge
896,Campo Maior,BR,75.2,moderate rain,-4.8278,-42.1686,Elite Hotel
900,Port Shepstone,ZA,68.79,overcast clouds,-30.7414,30.455,My Den Beachfront Bed and Breakfast | Self-Catering
901,Sumbe,AO,77.29,light rain,-11.2061,13.8437,Hotel Ritz Sumbe
904,Wellington,NZ,65.86,light rain,-41.2866,174.7756,CityLife Wellington
905,Voh,NC,79.25,overcast clouds,-20.9667,164.7,Le gîte du Koniambo
912,Shambu,ET,62.2,clear sky,9.5667,37.1,Wabe Hotel
916,Calabozo,VE,74.43,overcast clouds,8.9242,-67.4293,Hotel Giardini
917,Kigoma,TZ,76.06,broken clouds,-4.8769,29.6267,MJI Mwema Lodge
920,Manaus,BR,77.49,light rain,-3.1019,-60.025,Manaus Hotéis Millennium
925,Dzilam Gonzalez,MX,69.46,broken clouds,21.2833,-88.9333,posadas
929,Ishigaki,JP,69.93,scattered clouds,24.3448,124.1572,Hotel Peace Land Ishigakijima
930,Ulundi,ZA,69.15,overcast clouds,-28.3352,31.4162,Ekhethelo Lodge Ulundi
938,Oeiras,BR,74.46,broken clouds,-7.0253,-42.1311,Hotel SESC Oeiras
939,Poplar Bluff,US,62.19,mist,36.757,-90.3929,Holiday Inn Poplar Bluff
945,Bela,IN,76.86,scattered clouds,25.9333,81.9833,Raj Bhawan
946,Arinos,BR,69.57,moderate rain,-15.9169,-46.1056,casa do bruno
947,Akora,PK,68.76,scattered clouds,34.0036,72.1261,Alba feeds store
948,Metro,ID,78.8,light rain,-5.1131,105.3067,OYO 3177 Wisma Lintang
955,Mingaora,PK,67.66,broken clouds,34.7758,72.3625,Burj Al Swat
961,Phan Thiet,VN,77.63,broken clouds,10.9333,108.1,Hotel Saigon-PT
962,Todos Santos,MX,77.0,few clouds,23.45,-110.2167,Hotel California Todos Santos
969,Panaba,MX,68.52,clear sky,21.2833,-88.2667,Hotel California
970,Salinopolis,BR,77.92,overcast clouds,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
972,Progreso,MX,73.51,overcast clouds,21.2833,-89.6667,Playa Linda Hotel
973,Calvinia,ZA,66.25,moderate rain,-31.4707,19.776,Die Lemoenhuis
983,Tame,CO,72.99,broken clouds,6.461,-71.73,Hospedaje Santa Ana
986,Auriflama,BR,70.52,clear sky,-20.6856,-50.5547,Capoia´s Hotel
989,Nelson Bay,AU,70.75,overcast clouds,-32.7167,152.15,Mantra Nelson Bay
990,Porto Walter,BR,72.7,overcast clouds,-8.2686,-72.7439,Secretaria de saúde
993,Otukpo,NG,71.83,scattered clouds,7.1913,8.1329,Queen s Hotel
998,Siuna,NI,69.17,broken clouds,13.7332,-84.7773,hotel los chinitos
1003,Reitz,ZA,68.0,light rain,-27.8014,28.4273,The Lillies Guesthouse
1007,Arenapolis,BR,73.45,overcast clouds,-14.4503,-56.8461,Mato Grosso Hotel
1008,Harindanga,IN,73.38,light rain,22.0383,88.3214,Hasanur Builders
1013,Jieshi,CN,69.94,few clouds,22.8134,115.8257,Yuehai Hotel
1016,Mangrol,IN,78.89,clear sky,21.1167,70.1167,Hotel The Royal Honours
1028,San Buenaventura,MX,71.47,clear sky,27.0833,-101.5333,Hotel Gran Plaza
1032,Bata,GQ,76.8,overcast clouds,1.8639,9.7658,Hotel Elik Melen
1034,Najran,SA,65.05,clear sky,17.4924,44.1277,محمد هادي ال فطيح
1038,Harda,IN,77.97,clear sky,22.3333,77.1,OYO 67581 Samaroh Parisar
1041,Canutama,BR,73.56,light rain,-6.5339,-64.3831,Hotel Jhennifer
1042,Corralillo,CU,70.65,clear sky,22.9819,-80.5856,Hostal De Pedri
1044,Pontes E Lacerda,BR,72.18,overcast clouds,-15.2261,-59.3353,Hotel Bressan
1046,Dehloran,IR,62.62,clear sky,32.6941,47.2679,کافه گیم استورم
1051,Manjakandriana,MG,73.09,scattered clouds,-18.9167,47.8,Ampahikely Manjakandriana
1052,Dicabisagan,PH,71.2,overcast clouds,17.0818,122.4157,Nancy Montanes Bernardo
1054,Crestview,US,61.25,fog,30.7621,-86.5705,"Holiday Inn Express & Suites Crestview South I-10, an IHG Hotel"
1055,Waipawa,NZ,63.23,light rain,-41.4122,175.5153,Tora Coastal Walk
1056,Pandavapura,IN,79.07,overcast clouds,12.5006,76.6733,Dhanalaskmi Plantain Mandi
1061,Arlington,US,66.61,clear sky,32.7357,-97.1081,817 Hotel Days Inn by Wyndham ATT Stadium/Texas Live
1062,Coaraci,BR,69.62,light rain,-14.6408,-39.5511,Pousada Alternativa Coaraci
1065,Jalgaon,IN,78.93,few clouds,21.0167,75.5667,Hotel Plaza (BOOKING FOR FOREIGN TOURIST ONLY)
1071,Naugachhia,IN,78.84,overcast clouds,25.4,87.1,La Flora Adam Estate
1072,Xuddur,SO,78.12,few clouds,4.1213,43.8894,Banjanay Hotel
1075,Azua,DO,70.05,overcast clouds,18.4532,-70.7349,Cabañas Sexy Home
1078,Chushan,CN,61.03,few clouds,33.2955,113.6528,Mountain City Hotel
1080,Iberia,US,63.05,fog,29.9502,-91.7507,back to back rv park
1082,Alta Floresta,BR,70.59,overcast clouds,-9.8756,-56.0861,Floresta Amazonica Hotel
1084,Jiazi,CN,67.73,clear sky,22.8779,116.067,Hotel Jin Hao
1089,Tabou,CI,78.76,broken clouds,4.423,-7.3528,hotêl doufoulougou
1096,Tahoua,NE,66.18,scattered clouds,14.8888,5.2692,Bungalows Guesthouse
1102,Jardim,BR,73.02,scattered clouds,-21.4803,-56.1381,Estancia Hotel - Jardim MS
1110,Lufilufi,WS,78.58,light rain,-13.8745,-171.5986,Leuaina Beach Resort and Spa
1116,Bilma,NE,66.04,few clouds,18.6853,12.9164,Expeditions Ténére voyages
1126,Santiago,CL,65.86,clear sky,-33.4569,-70.6483,Che Lagarto Hostel Santiago
1128,Vredendal,ZA,64.36,moderate rain,-31.6683,18.5012,Tharrakamma Guest House
1130,Tucuman,AR,71.6,overcast clouds,-26.8241,-65.2226,Dallas Hotel Tucuman
1133,Ginda,IN,65.08,clear sky,30.6945,78.4932,Bal uma sankar hotel and restaurant
1134,Wanning,CN,74.66,scattered clouds,18.8003,110.3967,Paradise Hotel
1135,Moshupa,BW,77.41,broken clouds,-24.7782,25.4155,Sim's Bed & Breakfast
1142,Codrington,AU,60.53,broken clouds,-38.2667,141.9667,Codrington Gardens Bed And Breakfast
1145,Santiago Del Estero,AR,78.67,overcast clouds,-27.7951,-64.2615,Apartamentos Castelli 90
1147,Bonthe,SL,78.19,light rain,7.5264,-12.505,Bonthe Holiday Village
1148,Imbituba,BR,70.83,overcast clouds,-28.24,-48.6703,Praia Hotel Imbituba
1150,Saint-Georges,GD,78.93,overcast clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1154,Pandan,PH,78.08,overcast clouds,14.0453,124.1694,Bonifacio Lodge
1157,Barddhaman,IN,71.08,overcast clouds,23.25,87.85,Sinclairs Burdwan
1158,Phalodi,IN,75.43,clear sky,27.1333,72.3667,"HOTEL NEW GOLDEN PALACE , PHALODI"
1162,Pedasi,PA,78.06,broken clouds,7.5333,-80.0333,Selina Pedasi
1163,Santa Maria,BR,60.3,clear sky,-29.6842,-53.8069,Hotel Morotin
1164,Los Andes,CL,62.58,clear sky,-32.8337,-70.5983,Hotel Los Andes
1167,Isla Mujeres,MX,75.16,broken clouds,21.2311,-86.731,Hotel La Joya Isla Mujeres
1170,Teseney,ER,79.38,clear sky,15.11,36.6575,Sabrin Hotel
1172,Cururupu,BR,75.42,broken clouds,-1.8283,-44.8683,POUSADA TRAVÉS'CIA
1177,Vila Do Maio,CV,72.39,overcast clouds,15.1333,-23.2167,Hotel Marilu
1178,Pitimbu,BR,79.39,few clouds,-7.4706,-34.8086,Reserva do Abiaí
1184,Tambura,SS,78.04,overcast clouds,5.6,27.4667,Rikito Lodge
1186,Goalpara,IN,78.94,overcast clouds,26.1667,90.6167,Hotel Moon Moon
1188,Pauini,BR,73.06,overcast clouds,-7.7136,-66.9764,Casa do Kiwliks
1189,Keti Bandar,PK,79.11,clear sky,24.1447,67.4497,Haji laloo memon house
1191,Lishan,CN,62.13,clear sky,31.8576,113.2951,Hongdu Hotel
1193,Basoko,CD,74.08,overcast clouds,1.2391,23.616,Jackyna Hotel
1194,Kinkala,CG,72.68,overcast clouds,-4.3614,14.7644,Hotel la Pepeche Kinkala
1196,Bobo Dioulasso,BF,70.25,clear sky,11.1771,-4.2979,RAN Hotel Somketa
1198,Batemans Bay,AU,67.19,overcast clouds,-35.7167,150.1833,Batemans Bay Marina Resort
1199,Seabra,BR,66.79,overcast clouds,-12.4186,-41.7703,Cambuí Hotel
1200,Iranshahr,IR,66.54,clear sky,27.2025,60.6848,نیک سرشت
1204,Bronkhorstspruit,ZA,72.55,clear sky,-25.8102,28.7425,Tushiya Guest Lodge
1205,Wamba,NG,71.6,broken clouds,8.9333,8.6,Roma Zee Guest House Annex
1206,Ponta Delgada,PT,61.5,broken clouds,37.7333,-25.6667,Vila Nova Hotel
1207,Kharian,PK,70.95,clear sky,32.8149,73.8636,College Hostel
1208,Andrelandia,BR,61.86,overcast clouds,-21.7397,-44.3092,Hotel Real
1209,Oranjestad,AW,78.75,few clouds,12.524,-70.027,Divi Village Golf & Beach Resort
1211,Bako,ET,75.56,clear sky,5.7833,36.5667,Goh Hotel
1214,Sadat,IN,73.49,broken clouds,25.6833,83.2833,Tuntun Niwas
1220,Mwene-Ditu,CD,71.42,overcast clouds,-7.0,23.45,Hôtel Kamas
1221,Chenghai,CN,69.71,clear sky,23.4632,116.768,Guangdong Hotel
1223,Safaga,EG,69.85,clear sky,26.7292,33.9365,Lamar Resort Abu Soma
1226,Pihani,IN,75.92,clear sky,27.6333,80.2,Tazmirul Hasan PWD
1227,Araguaina,BR,72.14,overcast clouds,-7.1911,-48.2072,Hotel São Vicente
1231,Tres Lagoas,BR,73.49,few clouds,-20.7511,-51.6783,Druds Express Hotel
1232,Rodrigues Alves,BR,72.93,overcast clouds,-7.738,-72.6509,Pousada Aconchego
1237,Thap Than,TH,77.94,scattered clouds,15.4606,99.8917,ขวัญเรือน ขำสุข
1241,Inyonga,TZ,74.79,scattered clouds,-6.7167,32.0667,Eden Rock Lodge
1244,Bakel,SN,76.77,broken clouds,14.905,-12.4568,Ablaye Diallo Bakel
1245,Mercedes,AR,67.86,overcast clouds,-34.6515,-59.4307,Posada del Inti Centro
1248,Eirunepe,BR,72.0,overcast clouds,-6.6603,-69.8736,Atrás de você
1255,Ginir,ET,65.5,clear sky,7.1333,40.7,Sura Dare Village
1260,Moron,AR,68.99,light rain,-34.6534,-58.6198,Hotel Morón
1262,Mildura,AU,78.76,clear sky,-34.2,142.15,Mercure Hotel Mildura
1263,Puerto Madryn,AR,60.13,clear sky,-42.7692,-65.0385,Hotel Tolosa
1273,Belawan,ID,77.29,overcast clouds,3.7755,98.6832,Rumah Mamak Bapak M.Radial
